../sysdeps/x86/libc-start.c,__libc_start_call_main,glibc-inline-syscall,inline-asm,60
../sysdeps/x86/libc-start.c,__libc_start_main_impl,glibc-inline-syscall,inline-asm,158
../sysdeps/x86_64/dl-cet.c,_dl_cet_setup_features,glibc-inline-syscall,inline-asm,158
../sysdeps/x86_64/dl-cet.c,dl_cet_check_dlopen,glibc-inline-syscall,inline-asm,158
abort.c,__abort_lock_rdlock,glibc-inline-syscall,inline-asm,14
abort.c,__abort_lock_unlock,glibc-inline-syscall,inline-asm,14
abort.c,__abort_lock_wrlock,glibc-inline-syscall,inline-asm,14
abort.c,internal_signal_unblock_signal,glibc-inline-syscall,inline-asm,14
aio_misc.c,__aio_enqueue_request,glibc-inline-syscall,inline-asm,14
aio_notify.c,__aio_notify,glibc-inline-syscall,inline-asm,202
aio_notify.c,notify_func_wrapper,glibc-inline-syscall,inline-asm,14
arc4random.c,__arc4random_buf,glibc-wrapper,*__GI___close_nocancel,unknown
arc4random.c,__arc4random_buf,glibc-wrapper,*__GI___open64_nocancel,unknown
arc4random.c,__arc4random_buf,glibc-wrapper,*__GI___read_nocancel,unknown
arc4random.c,__arc4random_buf,glibc-wrapper,__close_nocancel,unknown
arc4random.c,__arc4random_buf,glibc-wrapper,__getrandom_nocancel,unknown
arc4random.c,__arc4random_buf,glibc-wrapper,__open64_nocancel,unknown
arc4random.c,__arc4random_buf,glibc-wrapper,__poll_infinity_nocancel,unknown
arc4random.c,__arc4random_buf,glibc-wrapper,__read_nocancel,unknown
arc4random.c,__poll_infinity_nocancel,glibc-inline-syscall,inline-asm,271
cancellation.c,__internal_syscall_cancel,glibc-inline-syscall,inline-asm,unknown
cancellation.c,__internal_syscall_cancel,glibc-wrapper,__syscall_cancel_arch,unknown
cancellation.c,__syscall_cancel,glibc-wrapper,__internal_syscall_cancel,unknown
check_fds.c,check_one_fd,glibc-wrapper,*__GI___fcntl64_nocancel,unknown
check_fds.c,check_one_fd,glibc-wrapper,*__GI___open_nocancel,unknown
check_fds.c,check_one_fd,glibc-wrapper,__fcntl64_nocancel,unknown
check_fds.c,check_one_fd,glibc-wrapper,__open_nocancel,unknown
daemon.c,daemon,glibc-wrapper,*__GI___close_nocancel,unknown
daemon.c,daemon,glibc-wrapper,*__GI___open_nocancel,unknown
daemon.c,daemon,glibc-wrapper,__close_nocancel,unknown
daemon.c,daemon,glibc-wrapper,__open_nocancel,unknown
dl-brk.c,__brk,glibc-inline-syscall,inline-asm,12
dl-load.c,_dl_map_object_from_fd,glibc-wrapper,*__GI___close_nocancel,unknown
dl-load.c,_dl_map_object_from_fd,glibc-wrapper,*__GI___pread64_nocancel,unknown
dl-load.c,_dl_map_object_from_fd,glibc-wrapper,__close_nocancel,unknown
dl-load.c,_dl_map_object_from_fd,glibc-wrapper,__pread64_nocancel,unknown
dl-load.c,open_path,glibc-wrapper,*__GI___close_nocancel,unknown
dl-load.c,open_path,glibc-wrapper,__close_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,*__GI___close_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,*__GI___open64_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,*__GI___pread64_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,*__GI___read_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,__close_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,__open64_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,__pread64_nocancel,unknown
dl-load.c,open_verify,glibc-wrapper,__read_nocancel,unknown
dl-lookup.c,add_dependency,glibc-inline-syscall,inline-asm,202
dl-misc.c,_dl_sysdep_read_whole_file,glibc-wrapper,*__GI___close_nocancel,unknown
dl-misc.c,_dl_sysdep_read_whole_file,glibc-wrapper,*__GI___open64_nocancel,unknown
dl-misc.c,_dl_sysdep_read_whole_file,glibc-wrapper,__close_nocancel,unknown
dl-misc.c,_dl_sysdep_read_whole_file,glibc-wrapper,__open64_nocancel,unknown
dl-printf.c,_dl_debug_vdprintf,glibc-inline-syscall,inline-asm,20
dl-profile.c,_dl_start_profile,glibc-wrapper,*__GI___close_nocancel,unknown
dl-profile.c,_dl_start_profile,glibc-wrapper,*__GI___open64_nocancel,unknown
dl-profile.c,_dl_start_profile,glibc-wrapper,*__GI___write_nocancel,unknown
dl-runtime.c,_dl_fixup,glibc-inline-syscall,inline-asm,202
dl-runtime.c,_dl_profile_fixup,glibc-inline-syscall,inline-asm,202
dl-sym.c,do_sym,glibc-inline-syscall,inline-asm,202
fileops.c,_IO_file_close,glibc-wrapper,*__GI___close_nocancel,unknown
fileops.c,_IO_file_close,glibc-wrapper,__close_nocancel,unknown
fileops.c,_IO_file_close_mmap,glibc-wrapper,*__GI___close_nocancel,unknown
fileops.c,_IO_file_close_mmap,glibc-wrapper,__close_nocancel,unknown
fileops.c,_IO_file_open,glibc-wrapper,*__GI___close_nocancel,unknown
fileops.c,_IO_file_open,glibc-wrapper,*__GI___open_nocancel,unknown
fileops.c,_IO_file_open,glibc-wrapper,__close_nocancel,unknown
fileops.c,_IO_file_open,glibc-wrapper,__open_nocancel,unknown
fileops.c,_IO_file_read,glibc-wrapper,*__GI___read_nocancel,unknown
fileops.c,_IO_file_read,glibc-wrapper,__read_nocancel,unknown
fileops.c,_IO_new_file_write,glibc-wrapper,*__GI___write_nocancel,unknown
fileops.c,_IO_new_file_write,glibc-wrapper,__write_nocancel,unknown
futex-internal.c,__futex_abstimed_wait_common64,glibc-inline-syscall,inline-asm,202
futex-internal.c,__futex_abstimed_wait_common64,glibc-wrapper,__internal_syscall_cancel,unknown
futex-internal.c,__futex_lock_pi64,glibc-inline-syscall,inline-asm,202
gai_notify.c,__gai_notify,glibc-inline-syscall,inline-asm,202
gconv_cache.c,__gconv_load_cache,glibc-wrapper,*__GI___close_nocancel,unknown
gconv_cache.c,__gconv_load_cache,glibc-wrapper,*__GI___open_nocancel,unknown
gconv_cache.c,__gconv_load_cache,glibc-wrapper,__close_nocancel,unknown
gconv_cache.c,__gconv_load_cache,glibc-wrapper,__open_nocancel,unknown
getaddrinfo.c,getaddrinfo,glibc-wrapper,*__GI___close_nocancel,unknown
getaddrinfo.c,getaddrinfo,glibc-wrapper,__close_nocancel,unknown
getaddrinfo.c,try_connect,glibc-wrapper,*__GI___close_nocancel,unknown
getaddrinfo.c,try_connect,glibc-wrapper,__close_nocancel,unknown
getopt.c,_getopt_internal_r,glibc-wrapper,__fxprintf_nocancel,unknown
getopt.c,process_long_option,glibc-wrapper,__fxprintf_nocancel,unknown
gmon.c,__monstartup,glibc-wrapper,*__GI___write_nocancel,unknown
gmon.c,__monstartup,glibc-wrapper,__write_nocancel,unknown
gmon.c,write_bb_counts,glibc-inline-syscall,inline-asm,20
gmon.c,write_call_graph,glibc-inline-syscall,inline-asm,20
gmon.c,write_gmon,glibc-wrapper,*__GI___close_nocancel,unknown
gmon.c,write_gmon,glibc-wrapper,*__GI___open_nocancel,unknown
gmon.c,write_gmon,glibc-wrapper,*__GI___write_nocancel,unknown
gmon.c,write_gmon,glibc-wrapper,__close_nocancel,unknown
gmon.c,write_gmon,glibc-wrapper,__open_nocancel,unknown
gmon.c,write_gmon,glibc-wrapper,__write_nocancel,unknown
gmon.c,write_hist,glibc-inline-syscall,inline-asm,20
herror.c,herror,glibc-inline-syscall,inline-asm,20
iopopen.c,_IO_new_proc_close,glibc-wrapper,*__GI___close_nocancel,unknown
iopopen.c,_IO_new_proc_close,glibc-wrapper,__close_nocancel,unknown
iopopen.c,_IO_new_proc_open,glibc-wrapper,*__GI___close_nocancel,unknown
iopopen.c,_IO_new_proc_open,glibc-wrapper,__close_nocancel,unknown
iopopen.c,spawn_process,glibc-wrapper,*__GI___close_nocancel,unknown
iopopen.c,spawn_process,glibc-wrapper,__close_nocancel,unknown
libc-tls.c,_startup_fatal_tls_error,glibc-inline-syscall,inline-asm,1
libc-tls.c,_startup_fatal_tls_error,glibc-inline-syscall,inline-asm,231
libc-tls.c,call_tls_init_tp,glibc-inline-syscall,inline-asm,158
loadarchive.c,_nl_load_locale_from_archive,glibc-wrapper,*__GI___close_nocancel,unknown
loadarchive.c,_nl_load_locale_from_archive,glibc-wrapper,*__GI___open_nocancel,unknown
loadarchive.c,_nl_load_locale_from_archive,glibc-wrapper,__close_nocancel,unknown
loadarchive.c,_nl_load_locale_from_archive,glibc-wrapper,__open_nocancel,unknown
loadlocale.c,_nl_load_locale,glibc-wrapper,*__GI___close_nocancel,unknown
loadlocale.c,_nl_load_locale,glibc-wrapper,*__GI___open_nocancel,unknown
loadlocale.c,_nl_load_locale,glibc-wrapper,*__GI___read_nocancel,unknown
loadlocale.c,_nl_load_locale,glibc-wrapper,__close_nocancel,unknown
loadlocale.c,_nl_load_locale,glibc-wrapper,__open_nocancel,unknown
loadlocale.c,_nl_load_locale,glibc-wrapper,__read_nocancel,unknown
